"FILE","ERROR"
"/opt/ibm/java/jre/lib/amd64/libverify.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9thr29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libt2k.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libjsig.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/j9vm/libjvm.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/ext/dtfjview.jar","no package identified in archive"
"/opt/ibm/java/jre/fips140-3/lib/icc/C/icc/icclib/libicclib084.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/compressedrefs/libj9zlib29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libdcpr.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/compressedrefs/libj9vmchk29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libjawt.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9jnichk29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9jvmti29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/dataaccess.jar","no package identified in archive"
"/opt/ibm/java/jre/bin/ktab","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9dmp29.so","no package identified in executable file"
"/opt/ibm/java/jre/bin/kinit","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/compressedrefs/libj9trc29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libattach.so","no package identified in executable file"
"/opt/ibm/java/jre/bin/jjs","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/liblcms.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libkcms.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libomrsig.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9trc29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/compressedrefs/libj9jnichk29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/compressedrefs/libj9jextract.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libsplashscreen.so","no package identified in executable file"
"/opt/ibm/java/jre/fips140-3/lib/icc/N/icc/icclib/libicclib085.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libnio.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9hookable29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/libnet.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/jli/libjli.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9vmchk29.so","no package identified in executable file"
"/opt/ibm/java/jre/bin/ikeycmd","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/compressedrefs/libj9vrb29.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libj9jextract.so","no package identified in executable file"
"/opt/ibm/java/jre/lib/amd64/default/libjvm.so","no package identified in executable file"
